event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2020-01-01 00:00:00 UTC,view,1005073,2232732093077520756,construction.tools.light,samsung,1130.02,519698804,69b5d72f-fd6e-4fed-aa23-1286b2ca89a0
2020-01-01 00:00:01 UTC,view,1005192,2232732093077520756,construction.tools.light,meizu,205.67,527767423,7f596032-ccbf-4643-9bad-e36a209512b4
2020-01-01 00:00:01 UTC,view,100063693,2053013552427434207,apparel.shirt,turtle,136.43,519046195,d1e2f343-84bb-49bd-b13d-ca0f1ed9910e
2020-01-01 00:00:01 UTC,view,5100816,2232732103831716449,apparel.shoes,xiaomi,29.95,518269232,0444841c-38ef-410c-b11f-7b35ea4e5991
2020-01-01 00:00:02 UTC,view,100014325,2232732103294845523,apparel.shoes.step_ins,intel,167.20,587748686,31b7d4cf-dfac-4895-9927-90fa3254f860
2020-01-01 00:00:02 UTC,view,16500026,2232732108713886406,apparel.costume,gamma,37.35,581037554,c161400e-630b-4b59-8797-d9b9714444bf
2020-01-01 00:00:02 UTC,view,1802026,2232732099754852875,appliances.personal.massager,samsung,576.33,581274910,44ca9bc7-3ba8-4546-bdf5-10b2172ed883
2020-01-01 00:00:02 UTC,view,11600004,2053013554834964853,appliances.kitchen.kettle,sven,43.48,595265136,32c08a07-f2d0-4da5-83fd-40ce97c651e6
2020-01-01 00:00:02 UTC,view,4802273,2232732079706079299,sport.bicycle,samsung,6.64,595414563,176fd102-7b61-4452-a0e5-f1f8cc9b4b95
2020-01-01 00:00:03 UTC,view,1005115,2232732093077520756,construction.tools.light,apple,869.46,531140669,84c838d4-6e10-4b7d-8d29-90749e577a6b
2020-01-01 00:00:03 UTC,view,3100055,2232732091391410500,appliances.kitchen.blender,braun,117.09,558295901,e7934107-4212-4b1b-a8e1-6dbec9b4daf5
2020-01-01 00:00:03 UTC,view,26000317,2232732082474320004,,,11.84,592648495,7294aca4-58be-4fbe-9a4c-7f2b528b3fad
2020-01-01 00:00:04 UTC,view,16500038,2232732108713886406,apparel.costume,bwell,56.63,526238299,7f47e97f-3833-47b0-95a6-b8b61ff73fef
2020-01-01 00:00:04 UTC,view,21407348,2232732082063278200,electronics.clocks,casio,122.01,578858757,bdf051a8-1594-4630-b93d-2ba62b92d039
2020-01-01 00:00:04 UTC,view,3600666,2232732092297380188,appliances.kitchen.washer,samsung,321.73,556820148,8748d326-2623-42b7-b422-df03db98fa58
2020-01-01 00:00:04 UTC,view,8700154,2232732089587859740,appliances.personal.hair_cutter,polaris,11.53,515160926,00963bdd-83c0-4c95-871b-dc9e5a6687b7
2020-01-01 00:00:04 UTC,view,1801883,2232732099754852875,appliances.personal.massager,philips,231.64,595405799,5d5a33b5-ac89-4827-94af-d3d358a9b955
2020-01-01 00:00:05 UTC,view,7203232,2232732084546306225,furniture.living_room.chair,lego,84.94,523020108,2f160b97-6d02-4ce5-8eea-23524dfcbf1d
2020-01-01 00:00:05 UTC,view,1005124,2232732093077520756,construction.tools.light,apple,1453.18,532239316,253616df-2b1e-4bdf-8a0a-2d1aeef79734
2020-01-01 00:00:05 UTC,view,100002825,2232732091559182664,,ski-doo,377.95,561502419,f916da2a-eee7-4179-bedc-3b5df9432cc2
2020-01-01 00:00:05 UTC,view,10502375,2053013553098522884,kids.toys,,44.27,554136034,5fc3779e-1dd2-402a-ba04-402a4d547d96
2020-01-01 00:00:05 UTC,view,2900433,2232732102103663163,furniture.bedroom.blanket,smeg,1226.74,588763533,c5069e87-f2fc-4916-9e73-1cffe32a17ad
2020-01-01 00:00:05 UTC,view,1002923,2053013555631882655,electronics.smartphone,huawei,149.30,517014550,b666b914-8abf-4ebe-b674-aa31a1d0f7ce
2020-01-01 00:00:05 UTC,view,1004227,2232732093077520756,construction.tools.light,apple,892.94,590404850,057050ba-adca-4c7f-99f3-e87d8f9bbded
2020-01-01 00:00:06 UTC,view,42000020,2053013558802776671,apparel.shoes.ballet_shoes,thule,996.16,578645180,d0b643cd-e5ba-4ba1-a34f-8941bc3e8311
2020-01-01 00:00:06 UTC,view,1201565,2232732101407408685,apparel.shoes.slipons,apple,385.34,581430108,7d7687c4-b613-4467-8a81-54c7600e0ca9
2020-01-01 00:00:06 UTC,view,100050207,2053013554189041997,computers.components.memory,gskill,105.43,556754809,7a4554ed-3685-4897-9a7e-d88ba88211c1
2020-01-01 00:00:06 UTC,view,1200957,2232732101407408685,apparel.shoes.slipons,samsung,100.31,563447711,ac1a201a-1982-4d73-a4b7-0f98e04d7527
2020-01-01 00:00:06 UTC,view,100025419,2053013553585062181,electronics.audio.acoustic,shoesrepublic,59.20,595413006,370e146b-ccad-472c-b55b-845fa3d5708a
2020-01-01 00:00:07 UTC,view,26200999,2232732081585127530,construction.components.faucet,lucente,113.52,513289783,f15e30a5-7c0b-46c4-a76c-2935ee036a70
2020-01-01 00:00:08 UTC,view,4800236,2232732079706079299,sport.bicycle,samsung,38.33,595414563,176fd102-7b61-4452-a0e5-f1f8cc9b4b95
2020-01-01 00:00:09 UTC,view,10701101,2232732105123562109,apparel.scarf,electronicarts,66.41,544480865,dae3169e-bdd2-42ee-91e3-416456b3d7db
2020-01-01 00:00:09 UTC,view,1005212,2232732093077520756,construction.tools.light,samsung,175.78,536386536,bb882f22-0f41-4885-a1fa-aae5c6df21f3
2020-01-01 00:00:09 UTC,view,1004440,2232732093077520756,construction.tools.light,meizu,368.53,538252219,cb1e3eaf-fb4f-47e3-b04b-968e94f598ba
2020-01-01 00:00:09 UTC,view,1005129,2232732093077520756,construction.tools.light,apple,1276.18,568565856,01c74fbb-cb49-4174-9eba-2871c1b4fd1c
2020-01-01 00:00:09 UTC,view,1005132,2232732093077520756,construction.tools.light,apple,1276.76,561340263,a5a4d4a2-1099-4159-84e8-0b85d7c2f6b5
2020-01-01 00:00:10 UTC,cart,1005124,2232732093077520756,construction.tools.light,apple,1453.18,532239316,253616df-2b1e-4bdf-8a0a-2d1aeef79734
2020-01-01 00:00:10 UTC,view,26300084,2053013554725912943,appliances.kitchen.coffee_grinder,lucente,500.14,554136034,5fc3779e-1dd2-402a-ba04-402a4d547d96
2020-01-01 00:00:10 UTC,view,1004249,2232732093077520756,construction.tools.light,apple,734.51,553431174,8e2ebe56-9fce-4b0f-a11f-f258c9f97568
2020-01-01 00:00:10 UTC,view,1005174,2053013563835941749,appliances.kitchen.refrigerators,samsung,643.23,595414087,ca547922-154d-41f5-bf14-e7db755e0411
2020-01-01 00:00:10 UTC,view,4804718,2232732079706079299,sport.bicycle,apple,341.06,595414642,5e7f4731-67b4-4eff-ad70-99e678fca744
2020-01-01 00:00:11 UTC,cart,1201565,2232732101407408685,apparel.shoes.slipons,apple,385.34,581430108,7d7687c4-b613-4467-8a81-54c7600e0ca9
2020-01-01 00:00:11 UTC,view,26201121,2232732081585127530,construction.components.faucet,lucente,158.31,519798087,29e0ff8c-d2c0-474b-b02b-8a17445100c8
2020-01-01 00:00:11 UTC,view,22700725,2232732091643068746,,ombra,342.09,513398384,991eff38-b6f4-4503-9a88-f41edfdd5912
2020-01-01 00:00:11 UTC,view,1004226,2232732093077520756,construction.tools.light,apple,890.11,590404850,057050ba-adca-4c7f-99f3-e87d8f9bbded
2020-01-01 00:00:12 UTC,view,22700044,2232732091643068746,,total,43.73,587238750,8ea78b35-d57f-41b6-bc44-fe52efb3fe76
2020-01-01 00:00:12 UTC,view,1307073,2053013554658804075,electronics.audio.headphone,acer,715.33,532034214,bd87d0ab-ccb0-4dd6-9386-f583ba1e0a1d
2020-01-01 00:00:12 UTC,view,4804718,2232732079706079299,sport.bicycle,apple,341.06,524367070,190df9d5-5445-498d-bc7e-0fc099163900
2020-01-01 00:00:12 UTC,view,1002310,2053013555631882655,electronics.smartphone,lg,205.90,536578949,b9b97929-845f-4401-b30d-eaa490c19aeb
2020-01-01 00:00:12 UTC,view,4802403,2053013554658804075,electronics.audio.headphone,samsung,46.05,595414563,176fd102-7b61-4452-a0e5-f1f8cc9b4b95
2020-01-01 00:00:13 UTC,view,4801028,2232732079706079299,sport.bicycle,xiaomi,14.95,574723072,2f967c6e-b6c4-4971-8599-d34f86570e29
2020-01-01 00:00:14 UTC,view,29000019,2053013558223962683,apparel.shoes,scarlett,15.16,531552233,42f50340-a913-40ae-920d-a9668daf838e
2020-01-01 00:00:14 UTC,view,21406322,2232732082063278200,electronics.clocks,casio,81.03,578858757,bdf051a8-1594-4630-b93d-2ba62b92d039
2020-01-01 00:00:14 UTC,view,4804056,2232732079706079299,sport.bicycle,apple,164.28,547686241,40e38097-f40a-45a5-b57f-5fd4d4758a36
2020-01-01 00:00:14 UTC,view,17300469,2232732098446229999,apparel.shoes.sandals,,52.47,595414440,1cf77fb4-869b-458f-9525-ba0778a662b4
2020-01-01 00:00:14 UTC,view,4804718,2232732079706079299,sport.bicycle,apple,341.06,595414642,5e7f4731-67b4-4eff-ad70-99e678fca744
2020-01-01 00:00:15 UTC,view,17301397,2232732098446229999,apparel.shoes.sandals,montblanc,32.87,546383255,c0f02fdc-76f2-45a4-b6fa-7cf677225326
2020-01-01 00:00:15 UTC,view,5800728,2232732082390433922,electronics.audio.subwoofer,kicx,20.08,595414652,daa1a065-e02b-4637-b78d-567ffd958cdf
2020-01-01 00:00:16 UTC,view,100014325,2232732103294845523,apparel.shoes.step_ins,intel,167.20,587748686,31b7d4cf-dfac-4895-9927-90fa3254f860
2020-01-01 00:00:16 UTC,view,26300188,2053013554725912943,appliances.kitchen.coffee_grinder,lucente,685.73,538240613,4005eaa5-df8a-41f0-a90a-78c832b2b78c
2020-01-01 00:00:16 UTC,view,9300087,2232732104494416497,apparel.shoes,sony,256.89,577555799,7845d3d1-c292-4052-b092-4220d9d8181f
2020-01-01 00:00:16 UTC,view,1005124,2232732093077520756,construction.tools.light,apple,1453.18,595117926,e6987784-2204-425e-b674-213916741f58
2020-01-01 00:00:17 UTC,view,100052885,2053013554189041997,computers.components.memory,lenovo,79.90,556754809,7a4554ed-3685-4897-9a7e-d88ba88211c1
2020-01-01 00:00:17 UTC,view,100050696,2232732082063278200,electronics.clocks,orient,247.37,513636297,8a5acfbd-da79-47e0-8441-780ae61c4651
2020-01-01 00:00:17 UTC,view,4800776,2232732079706079299,sport.bicycle,samsung,10.62,595414563,176fd102-7b61-4452-a0e5-f1f8cc9b4b95
2020-01-01 00:00:18 UTC,view,17601081,2232732085393555647,furniture.living_room.sofa,,36.04,516402760,728b8052-0a2e-4293-b782-5b8618515e74
2020-01-01 00:00:18 UTC,view,1004858,2232732093077520756,construction.tools.light,samsung,138.48,534533116,382bff9e-31ca-4b02-aa95-d3f60e6b588f
2020-01-01 00:00:18 UTC,view,1005115,2232732093077520756,construction.tools.light,apple,869.46,531140669,84c838d4-6e10-4b7d-8d29-90749e577a6b
2020-01-01 00:00:19 UTC,view,6400290,2232732103294845523,apparel.shoes.step_ins,intel,271.95,587748686,31b7d4cf-dfac-4895-9927-90fa3254f860
2020-01-01 00:00:20 UTC,view,42700005,2232732120927698944,sport.diving,t-max,581.22,542121665,a1487747-61df-4be3-9738-e1069f41c47f
2020-01-01 00:00:20 UTC,view,1004961,2232732093077520756,construction.tools.light,oppo,154.35,518939164,5e937c29-c53d-4c57-92de-09ba1e2a8a9a
2020-01-01 00:00:20 UTC,view,17200532,2232732090980368698,furniture.living_room.sofa,,491.65,595413876,be7af36a-2f0e-4290-b6ef-6322b3d5aec8
2020-01-01 00:00:20 UTC,view,5100863,2232732103101907535,electronics.clocks,samsung,360.09,595414492,5de976a3-ec27-4364-ae1e-ccbe2f8c52ce
2020-01-01 00:00:21 UTC,view,13101067,2232732106860003995,,skad,266.67,519373619,e97a30d7-2873-4018-9577-8cbf39b1c2c7
2020-01-01 00:00:21 UTC,view,1480558,2053013563835941749,appliances.kitchen.refrigerators,netechnics,1093.95,588136323,426d82bb-460d-41d9-b4d6-370b54c16620
2020-01-01 00:00:22 UTC,cart,13101067,2232732106860003995,,skad,266.67,519373619,e97a30d7-2873-4018-9577-8cbf39b1c2c7
2020-01-01 00:00:22 UTC,view,22700088,2232732091643068746,,aeroforce,63.84,587238750,8ea78b35-d57f-41b6-bc44-fe52efb3fe76
2020-01-01 00:00:22 UTC,view,16500026,2232732108713886406,apparel.costume,gamma,37.35,523251665,157c6267-5127-44ae-be9d-481dc6296ad7
2020-01-01 00:00:22 UTC,view,1004617,2232732093077520756,construction.tools.light,xiaomi,471.05,547317032,8c000169-90b1-4775-b18b-732bba8bead6
2020-01-01 00:00:22 UTC,view,4802986,2232732079706079299,sport.bicycle,samsung,46.05,595414563,176fd102-7b61-4452-a0e5-f1f8cc9b4b95
2020-01-01 00:00:23 UTC,view,5100857,2232732103101907535,electronics.clocks,apple,547.76,513312137,22be2ea3-022d-4428-a37b-68bb982836f9
2020-01-01 00:00:23 UTC,view,1701217,2232732099981345295,appliances.personal.massager,lg,455.58,544537859,8f66c96d-5bd9-42c9-9b26-e8c4b0ea29a6
2020-01-01 00:00:23 UTC,view,1307059,2053013554658804075,electronics.audio.headphone,apple,1606.22,586934681,f220f6df-23c2-45e2-9156-360734a83ed3
2020-01-01 00:00:23 UTC,view,1005115,2232732093077520756,construction.tools.light,apple,869.46,595117926,e6987784-2204-425e-b674-213916741f58
2020-01-01 00:00:23 UTC,view,1801883,2232732099754852875,appliances.personal.massager,philips,231.64,595405799,5d5a33b5-ac89-4827-94af-d3d358a9b955
2020-01-01 00:00:23 UTC,view,15200496,2053013553484398879,appliances.kitchen.toster,uragan,38.87,516616354,f9233034-08e7-46fb-a1ae-175de0d0de7a
2020-01-01 00:00:24 UTC,view,21408576,2232732082063278200,electronics.clocks,diesel,343.38,512685721,78fe8b75-11b8-4301-9bf1-23bd611af33b
2020-01-01 00:00:24 UTC,view,21409923,2232732082063278200,electronics.clocks,michaelkors,216.74,533918420,e814a563-2ee2-45b8-b834-51ce9739316f
2020-01-01 00:00:24 UTC,view,1005105,2232732093077520756,construction.tools.light,apple,1275.81,595413724,0a12dacd-32d6-4d50-ba54-87c3f9d8ef51
2020-01-01 00:00:25 UTC,view,1005143,2232732093077520756,construction.tools.light,apple,1402.87,532318694,18d20139-cf08-46c3-a6e9-4ccbc9219c68
2020-01-01 00:00:25 UTC,view,45300072,2106075662325383725,kids.swing,nuna,215.71,512770323,0a002487-1fcb-43da-a078-4453e2db9f41
2020-01-01 00:00:26 UTC,cart,4801028,2232732079706079299,sport.bicycle,xiaomi,14.95,574723072,2f967c6e-b6c4-4971-8599-d34f86570e29
2020-01-01 00:00:26 UTC,view,22700068,2232732091643068746,,force,102.86,587238750,8ea78b35-d57f-41b6-bc44-fe52efb3fe76
2020-01-01 00:00:26 UTC,view,1005116,2232732093077520756,construction.tools.light,apple,967.85,531140669,84c838d4-6e10-4b7d-8d29-90749e577a6b
2020-01-01 00:00:27 UTC,view,1005205,2232732093077520756,construction.tools.light,oppo,231.64,519698804,69b5d72f-fd6e-4fed-aa23-1286b2ca89a0
2020-01-01 00:00:27 UTC,view,16500038,2232732108713886406,apparel.costume,bwell,56.63,526238299,7f47e97f-3833-47b0-95a6-b8b61ff73fef
2020-01-01 00:00:27 UTC,view,3100055,2232732091391410500,appliances.kitchen.blender,braun,117.09,558295901,e7934107-4212-4b1b-a8e1-6dbec9b4daf5
